duplicate_type,value,count,source_students,global_project_ids
same_project_url,https://doi.org/10.11587/KRYJOG,2,23455702;23711815,42085;57763
same_project_url,https://doi.org/10.11587/KTLUUN,2,23455702;23711815,41051;58405
same_project_url,https://doi.org/10.11587/KTM3BT,2,23455702;23711815,41473;58467
same_project_url,https://doi.org/10.11587/KV3SCQ,2,23455702;23711815,41480;58473
same_project_url,https://doi.org/10.11587/KVBYVG,2,23455702;23711815,41485;58479
same_project_url,https://doi.org/10.11587/KVR3SX,2,23455702;23711815,42009;57855
same_project_url,https://doi.org/10.11587/KXUX3V,2,23455702;23711815,41160;58635
same_project_url,https://doi.org/10.11587/KY6HQP,2,23455702;23711815,40937;58381
same_project_url,https://doi.org/10.11587/KY8U6C,2,23455702;23711815,41068;58176
same_project_url,https://doi.org/10.11587/KYNDMA,2,23455702;23711815,41257;58643
same_project_url,https://doi.org/10.11587/KYNKJZ,3,23047806;23455702;23711815,3088;40894;57964
same_project_url,https://doi.org/10.11587/KYUK0V,2,23455702;23711815,41102;58084
same_project_url,https://doi.org/10.11587/KZ6N5W,2,23455702;23711815,41215;58329
same_project_url,https://doi.org/10.11587/KZIQ4A,2,23047806;23455702,3087;42247
same_project_url,https://doi.org/10.11587/KZLB3V,2,23455702;23711815,42214;57749
same_project_url,https://doi.org/10.11587/KZO5FA,2,23455702;23711815,41826;58870
same_project_url,https://doi.org/10.11587/KZPYSX,2,23455702;23711815,42162;57814
same_project_url,https://doi.org/10.11587/KZQMEF,2,23455702;23711815,42354;58515
same_project_url,https://doi.org/10.11587/KZTCMQ,2,23455702;23711815,41881;58980
same_project_url,https://doi.org/10.11587/L04R4O,2,23455702;23711815,41732;58242
same_project_url,https://doi.org/10.11587/L1DON0,2,23455702;23711815,41023;59101
same_project_url,https://doi.org/10.11587/L1GHLQ,2,23455702;23711815,40985;58423
same_project_url,https://doi.org/10.11587/L1YXXT,2,23455702;23711815,41977;57987
same_project_url,https://doi.org/10.11587/L2O1TP,3,23047806;23455702;23711815,3086;42136;57921
same_project_url,https://doi.org/10.11587/L2YAIT,2,23455702;23711815,41179;58072
same_project_url,https://doi.org/10.11587/L33O5L,2,23455702;23711815,40920;57840
same_project_url,https://doi.org/10.11587/L3KY4P,3,23047806;23455702;23711815,3085;40868;57949
same_project_url,https://doi.org/10.11587/L67YUM,2,23455702;23711815,41289;59014
same_project_url,https://doi.org/10.11587/L6AMD3,2,23455702;23711815,41452;58251
same_project_url,https://doi.org/10.11587/L6WPZY,2,23455702;23711815,40968;58347
same_project_url,https://doi.org/10.11587/L74HTN,2,23455702;23711815,41435;58134
same_project_url,https://doi.org/10.11587/L8H5OB,2,23455702;23711815,42369;58649
same_project_url,https://doi.org/10.11587/L8UV8V,3,23047806;23455702;23711815,3084;40889;57861
same_project_url,https://doi.org/10.11587/L9A765,2,23455702;23711815,42012;57881
same_project_url,https://doi.org/10.11587/LATXQ5,2,23455702;23711815,41761;58603
same_project_url,https://doi.org/10.11587/LB75AN,2,23455702;23711815,41000;58346
same_project_url,https://doi.org/10.11587/LBAHIZ,3,23047806;23455702;23711815,3083;40835;57726
same_project_url,https://doi.org/10.11587/LBGQCC,2,23455702;23711815,41175;58004
same_project_url,https://doi.org/10.11587/LBSMPQ,2,23455702;23711815,42398;57711
same_project_url,https://doi.org/10.11587/LBXWVI,2,23455702;23711815,40950;58393
same_project_url,https://doi.org/10.11587/LCWVFD,5,23047806;23158587;23455702;23460503;23711815,3082;25664;40820;53335;56870
same_project_url,https://doi.org/10.11587/LDLXDD,2,23455702;23711815,41438;58151
same_project_url,https://doi.org/10.11587/LDSKTK,2,23455702;23711815,40933;57732
same_project_url,https://doi.org/10.11587/LEN2ND,2,23455702;23711815,41135;58248
same_project_url,https://doi.org/10.11587/LGFJYD,3,23047806;23455702;23711815,3081;40836;57418
same_project_url,https://doi.org/10.11587/LGFVR2,2,23455702;23711815,41609;58873
same_project_url,https://doi.org/10.11587/LGPP3G,2,23455702;23711815,42239;57704
same_project_url,https://doi.org/10.11587/LGU5KS,2,23455702;23711815,42357;58517
same_project_url,https://doi.org/10.11587/LH54N7,2,23455702;23711815,41129;58229
same_project_url,https://doi.org/10.11587/LHNSZM,2,23455702;23711815,40944;58446
same_project_url,https://doi.org/10.11587/LI7IRU,2,23455702;23711815,41100;58082
same_project_url,https://doi.org/10.11587/LIHK1L,2,23455702;23711815,40935;57739
same_project_url,https://doi.org/10.11587/LK4UFE,2,23455702;23711815,41487;58481
same_project_url,https://doi.org/10.11587/LKZBT2,2,23455702;23711815,41629;58917
same_project_url,https://doi.org/10.11587/LLFHNV,3,23047806;23455702;23711815,3080;40880;57948
same_project_url,https://doi.org/10.11587/LMHBIC,2,23455702;23711815,41954;58876
same_project_url,https://doi.org/10.11587/LN4SAP,2,23455702;23711815,41517;58556
same_project_url,https://doi.org/10.11587/LP7BVE,2,23455702;23711815,41947;58569
same_project_url,https://doi.org/10.11587/LPO5OQ,2,23455702;23711815,41546;58641
same_project_url,https://doi.org/10.11587/LQPYCP,2,23455702;23711815,41140;58261
same_project_url,https://doi.org/10.11587/LRQCCF,2,23455702;23711815,42192;57863
same_project_url,https://doi.org/10.11587/LRXOWS,2,23455702;23711815,41059;58012
same_project_url,https://doi.org/10.11587/LRZGQC,2,23455702;23711815,41250;58612
same_project_url,https://doi.org/10.11587/LSJYOL,2,23455702;23711815,41218;58339
same_project_url,https://doi.org/10.11587/LTQ96E,2,23455702;23711815,40877;59104
same_project_url,https://doi.org/10.11587/LUQNPN,2,23455702;23711815,41317;58218
same_project_url,https://doi.org/10.11587/LV41QA,2,23455702;23711815,41147;58349
same_project_url,https://doi.org/10.11587/LWCHG4,2,23455702;23711815,42028;57689
same_project_url,https://doi.org/10.11587/LWDAD0,2,23455702;23711815,42388;57336
same_project_url,https://doi.org/10.11587/LX7QF4,2,23455702;23711815,41500;58537
same_project_url,https://doi.org/10.11587/LXH358,2,23455702;23711815,41678;59071
same_project_url,https://doi.org/10.11587/LY9QVM,2,23455702;23711815,41832;58879
same_project_url,https://doi.org/10.11587/LYCMEY,2,23455702;23711815,41570;58735
same_project_url,https://doi.org/10.11587/LYPKL6,2,23455702;23711815,41004;58368
same_project_url,https://doi.org/10.11587/LZ7UW2,2,23455702;23711815,41020;58444
same_project_url,https://doi.org/10.11587/LZLPSD,2,23455702;23711815,41858;58951
same_project_url,https://doi.org/10.11587/LZZ4XV,2,23455702;23711815,42113;59109
same_project_url,https://doi.org/10.11587/M0FVSY,2,23455702;23711815,41503;58543
same_project_url,https://doi.org/10.11587/M18LIJ,2,23455702;23711815,41758;58587
same_project_url,https://doi.org/10.11587/M2K8NB,3,23158587;23455702;23711815,25697;41262;58721
same_project_url,https://doi.org/10.11587/M2Y7EZ,2,23455702;23711815,41183;58088
same_project_url,https://doi.org/10.11587/M3VROB,2,23455702;23711815,41981;58159
same_project_url,https://doi.org/10.11587/M4IPR0,2,23455702;23711815,41538;58610
same_project_url,https://doi.org/10.11587/M5LNDT,2,23455702;23711815,42024;57432
same_project_url,https://doi.org/10.11587/M8BMMC,2,23455702;23711815,41012;58411
same_project_url,https://doi.org/10.11587/M8UQL0,2,23455702;23711815,41049;58402
same_project_url,https://doi.org/10.11587/M9UQ9K,2,23455702;23711815,40928;59092
same_project_url,https://doi.org/10.11587/MAAM5W,2,23455702;23711815,41242;58560
same_project_url,https://doi.org/10.11587/MB0LC5,2,23455702;23711815,41936;58270
same_project_url,https://doi.org/10.11587/MBIWCC,2,23455702;23711815,41788;58723
same_project_url,https://doi.org/10.11587/MBKUQK,3,23047806;23455702;23711815,3079;40870;57958
same_project_url,https://doi.org/10.11587/MCPRD2,2,23455702;23711815,41651;58990
same_project_url,https://doi.org/10.11587/MD7ELY,2,23455702;23711815,41619;58902
same_project_url,https://doi.org/10.11587/MDJ2RF,2,23455702;23711815,41449;58216
same_project_url,https://doi.org/10.11587/MDPTGU,2,23455702;23711815,41338;58599
same_project_url,https://doi.org/10.11587/MDT1FT,3,23047806;23455702;23711815,3078;40849;57663
same_project_url,https://doi.org/10.11587/MEJMK6,2,23455702;23711815,41903;59038
same_project_url,https://doi.org/10.11587/MF54ZP,2,23455702;23711815,41679;59076
same_project_url,https://doi.org/10.11587/MFVY08,2,23455702;23711815,41271;58792
same_project_url,https://doi.org/10.11587/MG9CYH,2,23455702;23711815,41995;57835
same_project_url,https://doi.org/10.11587/MGDXRU,2,23455702;23711815,41508;58547
same_project_url,https://doi.org/10.11587/MGICPV,2,23455702;23711815,41431;58129
same_project_url,https://doi.org/10.11587/MGMSJI,2,23455702;23711815,41736;58268
same_project_url,https://doi.org/10.11587/MHBOCO,2,23455702;23711815,41436;58135
same_project_url,https://doi.org/10.11587/MHTPE1,2,23455702;23711815,41528;58578
same_project_url,https://doi.org/10.11587/MJ2PYK,2,23455702;23711815,41837;58890
same_project_url,https://doi.org/10.11587/MKRGYW,2,23455702;23711815,41592;58790
same_project_url,https://doi.org/10.11587/MLPGNA,2,23455702;23711815,41573;58742
same_project_url,https://doi.org/10.11587/MLT52Y,2,23455702;23711815,41433;58131
same_project_url,https://doi.org/10.11587/MLTGCB,2,23455702;23711815,41254;58627
same_project_url,https://doi.org/10.11587/MMUCHP,2,23455702;23711815,41088;58357
same_project_url,https://doi.org/10.11587/MOIPVO,2,23455702;23711815,42325;58510
same_project_url,https://doi.org/10.11587/MOJRXP,2,23455702;23711815,42378;58720
same_project_url,https://doi.org/10.11587/MOPH07,2,23455702;23711815,40979;58394
same_project_url,https://doi.org/10.11587/MOQTH3,2,23455702;23711815,41635;58932
same_project_url,https://doi.org/10.11587/MOT66U,2,23455702;23711815,41050;58403
same_project_url,https://doi.org/10.11587/MOV0EZ,2,23455702;23711815,42395;57750
same_project_url,https://doi.org/10.11587/MPBF5V,2,23455702;23711815,41505;58546
same_project_url,https://doi.org/10.11587/MQ2KCG,2,23455702;23711815,41434;58132
same_project_url,https://doi.org/10.11587/MQTYOW,2,23455702;23711815,41103;58085
same_project_url,https://doi.org/10.11587/MREP6G,2,23455702;23711815,41336;58588
same_project_url,https://doi.org/10.11587/MRRNNC,2,23455702;23711815,41358;58739
same_project_url,https://doi.org/10.11587/MUHEPM,2,23455702;23711815,41344;58648
same_project_url,https://doi.org/10.11587/MUXTOK,5,23047806;23158587;23455702;23460503;23711815,3077;25663;40825;54967;56875
same_project_url,https://doi.org/10.11587/MWIBKG,3,23047806;23455702;23711815,3076;42169;57904
same_project_url,https://doi.org/10.11587/MWSGOS,5,23047806;23158587;23455702;23460503;23711815,3075;25662;40815;53062;56863
same_project_url,https://doi.org/10.11587/MX0QXD,2,23455702;23711815,41963;59023
same_project_url,https://doi.org/10.11587/MXCDU6,2,23455702;23711815,41631;58919
same_project_url,https://doi.org/10.11587/MXVI3H,2,23455702;23711815,41942;58280
same_project_url,https://doi.org/10.11587/MYP1BU,2,23047806;23455702,3074;40844
same_project_url,https://doi.org/10.11587/MYRAGT,3,23047806;23455702;23711815,3073;42196;57877
same_project_url,https://doi.org/10.11587/MYRXDY,2,23455702;23711815,41794;58745
same_project_url,https://doi.org/10.11587/MYUB6A,2,23455702;23711815,41834;58888
same_project_url,https://doi.org/10.11587/MZ3FTD,2,23455702;23711815,41353;58714
same_project_url,https://doi.org/10.11587/MZ6MCY,2,23455702;23711815,41041;58310
same_project_url,https://doi.org/10.11587/MZOBSD,2,23455702;23711815,41870;58963
same_project_url,https://doi.org/10.11587/N0DJD7,2,23455702;23711815,41467;58461
same_project_url,https://doi.org/10.11587/N1LVWE,2,23455702;23711815,41045;58380
same_project_url,https://doi.org/10.11587/N2WADK,2,23455702;23711815,41246;58565
same_project_url,https://doi.org/10.11587/N3ASVG,2,23455702;23711815,41191;58147
same_project_url,https://doi.org/10.11587/N4JPEO,2,23455702;23711815,41591;58788
same_project_url,https://doi.org/10.11587/N4NQXA,2,23455702;23711815,41383;58968
same_project_url,https://doi.org/10.11587/N4U1LM,2,23455702;23711815,41740;58286
same_project_url,https://doi.org/10.11587/N4WXM6,2,23455702;23711815,41950;58750
same_project_url,https://doi.org/10.11587/N5JUAF,2,23455702;23711815,41061;58052
same_project_url,https://doi.org/10.11587/N5KE2U,2,23455702;23711815,40955;58406
same_project_url,https://doi.org/10.11587/N6ESEF,2,23455702;23711815,41060;58014
same_project_url,https://doi.org/10.11587/N8QYHO,2,23455702;23711815,41614;58893
same_project_url,https://doi.org/10.11587/NA4PC4,2,23455702;23711815,41571;58734
same_project_url,https://doi.org/10.11587/NBE0A4,2,23455702;23711815,42033;57876
same_project_url,https://doi.org/10.11587/NBGAQ1,2,23455702;23711815,41781;58686
same_project_url,https://doi.org/10.11587/NBLCRD,2,23455702;23711815,41131;58234
same_project_url,https://doi.org/10.11587/NCPCMW,2,23455702;23711815,41458;58333
same_project_url,https://doi.org/10.11587/NCQMQX,2,23455702;23711815,41822;58866
same_project_url,https://doi.org/10.11587/NCRGQZ,2,23455702;23711815,41454;58269
same_project_url,https://doi.org/10.11587/ND4RR5,2,23455702;23711815,41231;58499
same_project_url,https://doi.org/10.11587/NDWQ7G,2,23455702;23711815,41236;58508
same_project_url,https://doi.org/10.11587/NENTPH,2,23455702;23711815,41520;58566
same_project_url,https://doi.org/10.11587/NF0UPG,2,23455702;23711815,40859;59099
same_project_url,https://doi.org/10.11587/NFTALI,2,23455702;23711815,41447;58215
same_project_url,https://doi.org/10.11587/NFWJOP,2,23455702;23711815,41064;58089
same_project_url,https://doi.org/10.11587/NGIOVB,2,23455702;23711815,41839;58897
same_project_url,https://doi.org/10.11587/NH34ZG,2,23455702;23711815,41469;58462
same_project_url,https://doi.org/10.11587/NHQYHN,2,23455702;23711815,41357;58737
same_project_url,https://doi.org/10.11587/NHSYTN,3,23047806;23455702;23711815,3072;40875;57962
same_project_url,https://doi.org/10.11587/NHWVOO,2,23047806;23455702,3071;40898
same_project_url,https://doi.org/10.11587/NIK0AN,2,23455702;23711815,42356;58518
same_project_url,https://doi.org/10.11587/NINSD2,2,23455702;23711815,41387;59061
same_project_url,https://doi.org/10.11587/NIP70V,2,23455702;23711815,41845;58922
same_project_url,https://doi.org/10.11587/NIUZNQ,2,23455702;23711815,41534;58602
same_project_url,https://doi.org/10.11587/NJ1ZTP,2,23158587;23455702,25698;42312
same_project_url,https://doi.org/10.11587/NJL6QR,2,23455702;23711815,41912;59074
same_project_url,https://doi.org/10.11587/NK4C3K,2,23455702;23711815,41116;58162
same_project_url,https://doi.org/10.11587/NKVI7H,2,23455702;23711815,41137;58250
same_project_url,https://doi.org/10.11587/NKZT9F,2,23455702;23711815,41974;57894
same_project_url,https://doi.org/10.11587/NM69CW,2,23455702;23711815,41472;58465
same_project_url,https://doi.org/10.11587/NN82EF,2,23455702;23711815,41568;58729
same_project_url,https://doi.org/10.11587/NPGNKG,2,23455702;23711815,42066;57919
same_project_url,https://doi.org/10.11587/NQFIHX,2,23455702;23711815,40908;57950
same_project_url,https://doi.org/10.11587/NQQU8Y,2,23455702;23711815,41994;57823
same_project_url,https://doi.org/10.11587/NQVOLR,2,23455702;23711815,41946;58343
same_project_url,https://doi.org/10.11587/NRN3H4,2,23455702;23711815,41118;58183
same_project_url,https://doi.org/10.11587/NRVI4G,2,23455702;23711815,41657;58997
same_project_url,https://doi.org/10.11587/NTDYVC,2,23455702;23711815,41541;58619
same_project_url,https://doi.org/10.11587/NUUVXH,2,23455702;23711815,42091;57813
same_project_url,https://doi.org/10.11587/NUWFD0,2,23455702;23711815,42100;57871
same_project_url,https://doi.org/10.11587/NV5RCB,2,23455702;23711815,42110;59094
same_project_url,https://doi.org/10.11587/NVGBUM,2,23455702;23711815,41187;58100
same_project_url,https://doi.org/10.11587/NVUGYD,2,23455702;23711815,41056;58808
same_project_url,https://doi.org/10.11587/NVVOID,2,23455702;23711815,41792;58743
same_project_url,https://doi.org/10.11587/NVWE8Y,2,23455702;23711815,40980;58401
same_project_url,https://doi.org/10.11587/NWPR1D,3,23047806;23455702;23711815,3070;40881;57961
same_project_url,https://doi.org/10.11587/NX3OQZ,2,23455702;23711815,41101;58083
same_project_url,https://doi.org/10.11587/NX3XYI,2,23455702;23711815,42104;57899
same_project_url,https://doi.org/10.11587/NXDDPE,2,23455702;23711815,42122;57783
same_project_url,https://doi.org/10.11587/NXUPVK,2,23455702;23711815,41627;58916
same_project_url,https://doi.org/10.11587/NYCRSK,2,23455702;23711815,41244;58559
same_project_url,https://doi.org/10.11587/NZEEZM,2,23455702;23711815,41286;59004
same_project_url,https://doi.org/10.11587/NZLIXL,2,23455702;23711815,42109;59093
same_project_url,https://doi.org/10.11587/O2HXMM,2,23455702;23711815,42273;57776
same_project_url,https://doi.org/10.11587/O5SZRM,2,23455702;23711815,41201;58211
same_project_url,https://doi.org/10.11587/O60UFL,2,23455702;23711815,41278;58830
same_project_url,https://doi.org/10.11587/O6E5BG,2,23455702;23711815,42316;58385
same_project_url,https://doi.org/10.11587/O6GGEV,2,23455702;23711815,41656;58996
same_project_url,https://doi.org/10.11587/O6RO6L,2,23455702;23711815,41014;58413
